CUID,RUID,SSN,first.name,middle.initial,last.name,street.number,street.name,apartment.number,city,state,zipcode
12252,12252,342206208,Englehart,U,Hurley,459,Birgenheier Lane,7i4,Babb,FL,59411
15925,33278,300476826,Geannopoulos,,Method,671,Noelyn Pkwy,0j5,Palm Desert,CA,92210
6884,6884,463444586,Ravyts,,Bestavros,681,Sakai Ave,5g1,Star Lake,NY,13690
335,11612,455201456,Bre,E,Rosse,949,Scalmanini St,0k7,Bokchito,OK,74726
2051,2051,676355330,Kasumovich,Q,Ikezoye,47,Plasse,6u3,Mogadore,OH,44260
12308,21428,155836761,Viariseo,I,Bryars,255,Steinken Avenue,6u6,Charlotte Amalie,VI,801
11240,21883,0,Wicht,P,Stroud,641,Gerhards Lane,8r4,Shelby,IA,51570
12551,12551,538615137,Chandhriga,M,Lilje,449,Shakil Ln,3000000,Corpus Christi,TX,78477
17757,17757,602237576,Cramsey,N,Etheridge,875,Williams St,0y5,Yabucoa,PR,767
2551,2551,788534848,Boehne,U,Kennon,673,Elhawary Avenue,6w4,Reed City,MI,49677
9278,9278,127221524,Blass,,Poyi,798,Lucoile Pkwy,1w6,Henderson,AR,72544
18579,25851,0,Towner,D,Presslauer,820,Beeston Avenue,1w1,Omaha,IA,51510
6674,6674,282523550,Wollebrants,E,Srang,103,Rodenbusch Rd,8n0,Howard,SD,57349
4845,4845,762508044,Penland,Z,Volpato,321,Maryanna Parkway,2i4,San Diego,CA,92145
356,356,216388505,Agers,C,Khor,986,Rafiah Ave,5k6,Hurdsfield,ND,58451
7459,25672,0,Ardyth,S,Tamio,338,Nagaratnam Avenue,0f6,Reno,PA,16343
19473,19473,0,Mouthe,G,Marrs,11,Drouaire Street,8b1,Springfield,VA,22156
15740,15740,635707157,Stansbury,,Rainaldi,522,Agna Lane,6f3,Grafton,IL,62037
10969,10969,0,Kloiber,,Pometisch,892,Ishiyanma Ave,6z1,Dorrance,KS,67634
7825,7825,0,Fraly,,Laverman,887,Vashro St,8w0,Portland,ME,4108
1742,3746,551636757,Immanuel,R,Arla,384,Kirkman Avenue,2u7,Adair,IA,50002
2901,2901,480508256,Troncoso,I,Guillermina,185,Minchey Avenue,1g1,Bath,OH,44210
5369,17310,381073626,Als,M,apiez,502,Musch Road,4c6,Newark,NJ,7199
17373,17373,311803515,Henricksen,D,Fitzjarrell,783,Allyne Lane,1r2,Kimberly,ID,83341
8153,17358,573164682,Poisson,P,Kamsuen,569,Betsy Rd,0u8,Amesville,OH,45777
8238,8238,684433410,Nino,K,Bengue,NA,PO Box 2145,,Buhl,ID,83316
15986,24966,468641558,Natsuko,A,Bednarz,697,Wandie Road,5u8,Eleele,HI,96705
12594,12594,0,Wudy,Q,Cupido,875,Laling Avenue,4w4,Mesa,AZ,85208
2745,2745,418382657,Ozmer,,Radit,695,Ackerson Street,4l7,Mound Valley,KS,67354
9378,9378,337101411,Konstantin,Z,Grimmett,919,Terrileigh,7m8,Phoenix,AZ,85009
1474,1474,636760715,Finane,,Windrich,807,Tassy Ave,7t5,Kosrae,FM,96944
15509,15509,400511442,Orimo,X,Frants,363,Savaria Ave,1l7,Jacksonboro,SC,29452
11967,11967,341643118,Vanphil,O,Vasarhelyi,771,oGede St,6g5,Meadville,MO,64659
16971,16971,741684250,Mabes,,Piroska,363,Norikatsu Road,0c7,Imlay,NV,89418
5894,5894,0,Soeren,S,Sherwyn,281,Makoua Parkway,1i8,Ingomar,PA,15127
14431,14431,178405485,Open,R,Pettit,504,Veradis St,7i6,Silver City,NM,88036
16821,16821,133212780,Nunokawa,,Tomaschko,NA,PO ox 2833,,Newport,RI,2840
7564,7564,603400823,Lari,S,Bussey,733,Lineberry Ln,0g1,Sabana Seca,PR,749
19796,19796,0,Timbie,,Presnall,173,Huong Road,0a6,Bagley,IA,50026
2409,2409,462348484,Jameson,L,Gurer,151,Caressa St,4w0,Fort Yates,ND,58538
14662,16403,367862161,Berneche,N,Janes,NA,PO Box 257,,Quimby,ME,4770
11610,11610,316573758,Anatoly,D,Bosset,725,Wernze Street,8y1,Saluda,NC,28773
2782,2782,427516736,Millradt,L,Nicolier,NA,PO Box 2554,,Postelle,TN,37368
18808,18808,127034184,Japie,Z,Faulkenburg,281,Reik Ave,0u8,Kenmare,ND,58746
1364,4212,168342388,seathersbee,,Zieminski,532,Kewisi Rd,4t8,APO Sab Francisco,GU,96334
18074,18074,113071654,Roepke,J,Bergemann,359,Nebel St,6w1,Kosrae,FM,96944
16910,16910,123436664,Moffatt,D,Florrie,63,Felczak Ln,8g5,East Orange,NJ,7018
15026,25146,426686731,Ra,J,Bazan,134,Harwerth Avenue,2l6,Rock Hall,MD,21661
8568,24148,234584625,Moxley,M,Schuchard,NA,PO Box 1086,,Eden,UT,84310
12139,12139,186357265,Sundry,X,Piehofrf,122,Gammel Avenue,4o8,Haerisburg,SD,57032
11293,11816,731847654,Darragh,K,Ebo,525,Dibley Rd,8m3,San Juan,PR,950
15098,15098,0,Fanie,J,Navone,538,Pol Rd,8q6,Hyattville,WY,82428
2204,12649,0,Papageorges,I,Althoff,744,Delat Road,1b2,Marion,SC,29571
7589,13356,638163817,Interiano,,Patti,605,Roesner Parkway,7i6,Ten Sleep,WY,82442
6179,6179,200070352,Masunaga,B,Ngachi,632,Porrovecchio Avenue,2x6,Kosrae,FM,96944
12060,12060,516401367,Haas,,Albus,518,Nadeaudostie Avenue,7v5,Foster,KY,41043
18679,35564,427373223,Bartolucci,,Dimos,841,Sitler Road,5i6,Salt Lake City,UT,84102
314,16063,158166862,Bessonette,L,Menaro,NA,PO Box 3657,,Ellinger,TX,78938
6777,7296,660352440,Freby,H,Linfield,219,Tuxford Ave,5f3,Crouseville,ME,4738
15988,24097,467128161,Tinguely,G,Rafaellle,NA,PO Box 4483,,Saint Johns,MI,48879
19749,19749,705612676,Hirdler,K,Dorsch,694,Hauk,5c8,Corinne,UT,84307
3962,3962,654562781,Ardyth,H,Wiedemabnn,653,Calvarese Parkway,3n8,West Boothbay Harbor,ME,4575
7552,7552,127022143,Lufkin,S,Mink,728,Crick,6f5,Montezuma Creek,UT,84534
4510,4588,770428716,Hideki,K,Igor,617,Raley Rd,5v5,Nassau,DE,19969
8048,10990,0,Cb,,Puchades,233,Tastad,7j5,Bismarck,ND,58501
11259,11259,138242265,Iteke,H,Kincade,810,Heping Road,4q4,Rockland,DE,19732
1946,9672,0,Muns,J,Doria,51,Annegret Street,7z2,South Hero,VT,5486
11768,11768,318807248,Murawski,,Hietala,895,Somsak Ave,6b2,Washington,DC,20331
7549,22259,723700666,Vandervort,I,Kristosik,533,Georgatskinou Rd,7k5,Beaver,UT,84713
18924,24937,0,Jarib,Q,Pahlplatz,694,Stevenson Street,3y4,Giltner,NE,68841
4285,4285,677823236,Yasutomo,U,Banacki,361,Liebner Ave,0z6,Kremlin,OK,73753
10782,10782,637355448,Gingold,X,Schoene,698,Latour Rd,7h4,Toledo,OH,43681
7310,7310,625687034,Lilin,S,Kilner,658,Murai Street,5o2,Frederiksted,VI,840
16176,20524,0,Tedman,R,Jalakas,683,Sharpes Rd,1i0,Boise,ID,83722
6845,6845,460510475,Yafa,A,Plouffe,513,Wire Lane,0o0,Escoheag,RI,2821
7949,16524,216267213,Byrann,I,Carper,955,Hachelle Street,5l0,Norhtville,SD,57465
14120,28933,353137273,Henry,H,Tarus,585,Dugard Road,6h5,Washington,DC,20207
5801,17068,0,Hcohet,V,Borsberry,NA,PO Bos 2000,,Washington,DC,20510
18855,25963,550531563,Rach,F,Kanjee,954,Basia Avenue,4t0,Fond Du Lac,WI,54936
7356,7356,0,Biccum,G,Sussenguth,375,Abegg St,0r8,Washington,DC,20000
9427,9427,0,Bovigny,V,Thorston,NA,PO Box 1895,,Meriden,NH,3770
2129,18268,263586102,Anselm,T,Auni,617,Haughtonz Parkway,8c8,Ripon,WI,54971
13258,13258,0,Giuliani,X,Peri,NA,PO Boj 3654,,Cedar Vale,KS,67024
4492,4492,217065218,Jedynak,M,Dobrowski,992,Langone Rd,6n1,Sioux Falls,SD,57103
11577,17164,670646264,Maugey,W,Meryl,70,Lueck St,100000,Grazs Creek,IN,46935
637,637,381402875,Chappe,V,Syetoo,577,Knaus Street,7w7,Climax,MI,49034
17148,17148,0,Baldoviuno,,Thatch,907,Irre Avenue,8k1,Joliette,ND,58246
6931,6931,723316855,Lorilee,U,Hollenbeck,87,Jiri Rd,0s6,Blue Ridge,VA,24064
19253,19253,653158311,Sturgill,,Joice,349,oring Rd,5t0,Fowlerville,MI,48836
6569,6569,442234082,Saumard,O,Delmoral,640,Grinnell St,4u0,Elm City,NC,27898
430,16851,347747211,Alpuche,,Kqansa,594,Corris Pkwy,5v0,Newell,SD,57760
8352,8352,557078534,Camus,S,Theureau,NA,PO Box 265,,Aulander,NC,27805
7875,7875,0,Proudian,T,Namrata,301,Kadonaga St,4s4,Tekamah,NE,68061
16360,16360,356482171,Demartino,B,Harsono,NA,PO Box 2917,,Evansville,WY,82636
10315,10315,401066188,Annovazzi,F,Alcala,833,Boxer Lane,600000000,Greer,AZ,85927
19131,19859,227704783,Spalding,,Sanjuana,994,Mcadam Street,4v2,Sunset,SC,29685
16141,21283,518421642,Namont,P,Curet,466,Storino Street,3q2,Spring Church,PA,15686
5299,24397,512760685,Phouthavongsa,,Vinai,828,Forest Avenue,700,Byrdstown,TN,38549
1834,1834,0,Jeynes,N,Treyvaud,8,Lim Rd,4s7,Tyrone,PA,16686
17778,17778,0,Stringham,M,Marschel,293,Schickedanz Pkwy,5n7,Moody,AL,35004
5200,5200,0,Francs,,Albertson,360,Shervington Ave,7t5,Alhambra,IL,62001
6878,25388,0,Brenning,F,Keating,734,Toon Ave,2a6,Topeka,KS,66628
16005,31691,318833286,Mazzio,L,Reno,394,Guilbault Pkwy,8b0,Manderson,WY,82432
12189,12189,0,Pockrus,L,Costas,137,Basu Ave,7h1,El Padso,TX,88568
15526,15526,0,Fotini,W,Chandan,157,Hoover St,5n6,Albany,NY,12228
8445,8445,274757855,Biche,V,Timberlake,620,Jackoway Street,4h2,Portsmouth,RI,2871
8952,17538,324312085,Rosi,L,Sikassan,215,Maidenhead Avenue,1n2,Delta,LA,71233
11365,19692,256565560,Torbert,X,Allsop,861,Djermakian St,1y3,Middleburg,FL,32030
10358,12714,162205677,Valliani,Z,Ririe,552,Mtias St,5j4,Bradenton,FL,34281
761,15000,0,Juuso,g,Newbins,395,Hestsnd Ave,4f4,Pine Apple,AL,36768
1670,16842,0,Fever,P,Raster,306,Gwenda Avenue,5c8,Meppen,IL,62064
8028,8028,236705020,Nordianah,H,Zans,605,Dumas St,4r5,Sipesville,PA,15561
6770,6770,473866015,Fleming,X,Borza,379,llken Ave,0a6,Norton,KS,67654
10951,10951,355288147,Mcvicar,W,Mcmillan,883,Berke Ave,5d1,Kosrae,FM,96944
19512,20226,370674535,Memmi,S,Laudicina,547,Kruise Rd,7k5,Hamberg,ND,58337
10464,20720,686014743,Dement,,Sondra,175,Imi Ave,4m3,Christiansted,VI,820
10671,23119,785257384,Sprogis,H,Manoogian,59,Dermott Lane,6d5,Sain John,FM,99127
6632,6632,634043762,Gertraud,H,Jeniffer,243,Livio,3k6,Douglas,AZ,85608
1051,19068,0,Esi,I,Waites,527,Twist Road,8t6,Saulsbury,TN,38067
15155,16673,0,Byung,R,Ogua,261,itcairn Ave,6w1,Lafayette,TN,37083
4004,4905,107510517,Hecht,P,Chronowic,237,Kiefer Rd,8i5,Hartford,CT,6106
15877,15877,361381130,Lavrik,N,Tino,664,Kamalia Ave,8m7,San Antonio,TX,78280
15511,21515,357555836,Korella,S,Galil,172,Emmaline Street,1y1,Pzlymouth,IA,50464
6525,6525,400808551,Jok,Y,Liow,256,Ciusani Rd,8y1,Horseshoe Beach,FL,32648
14819,14819,0,Guigue,K,Ribaldo,196,Lionello Pkwy,8r8,Harman,WV,26270
19582,19582,366037583,Beberness,J,Wladymyriw,49,Walcek Lane,5p2,Cassoday,KS,66842
15925,15925,300776866,Geannopoulos,,Method,671,Noelyn Pkwy,0j5,aPlm Desert,CA,92210
5016,11964,677388887,Sakauye,,Prodmfg,59,Piciullo Rd,0h3,Almont,ND,58520
15102,29329,101881675,Eddi,B,Vines,574,Vedant Avenue,4h4,Mangum,OK,73554
16520,19064,408517311,Alpuche,E,Skiver,341,Thqnhhoa Ave,5p1,Weast Peterborough,NH,3468
4723,4723,0,Kuetemeyer,T,Othelia,54,Getty Avenue,2r8,Walkersville,WV,26447
12751,29422,773624586,Hewie,X,Shirene,770,Treyvaud Lane,7x6,Miami,FL,33178
2917,17678,0,Clementi,H,Burian,533,Paulo Ln,3y5,Agana,GU,96926
10583,25118,736707501,Elfredia,V,Kilb,758,Allsop St,3k2,Newark,NJ,7188
5616,5616,0,Share,,Ava,608,Masaaki Rd,4y1,Raywick,KY,40060
12231,28423,118883335,Bidaki,H,Ghislaine,NA,PO Box 4042,,Chebeague Island,ME,4017
15770,15770,777611724,Auger,F,Kasman,35,Vanerio Street,1r3,Laramie,WY,82071
15672,15672,543510473,Zilaie,,Essig,222,Ronni Ln,0l2,Mc Kenzie,ND,58553
311,311,138416417,Jiyue,B,Polick,795,Hamimah Ave,3p2,Hamill,SD,57534
5793,5793,524887541,Bazzali,W,Eilcia,821,Donovan Lane,3p5,Washington,DC,20090
11596,27360,108752222,Toshihiro,,Kimbarovsky,193,Chridtofferson Avenue,4b3,Lane,OK,74555
9776,9776,0,Frobisher,I,Kazmer,843,Gunji Avenue,8d1,Ballouville,CT,6233
2070,16862,0,Kigawa,R,Lepianka,702,Stagmeyer Street,3j4,Terre Haute,IN,47809
14946,14946,766742746,Theologos,X,Hoppin,NA,PO Box 870,,Redfield,KS,66769
13995,13995,380877167,Mahowald,G,Ehlenberg,375,Mitsuyo St,8f1,St Columbans,NE,68056
751,751,238056814,Licandro,Z,Neilsen,820,Vossen Avenue,8r3,Athens,IL,62613
12320,12320,0,Vought,,Ciriaco,NA,PO Box 4586,,Kingman,AZ,86401
6996,6996,0,Reade,A,Daliber,661,Garibandi Pkwy,1d3,Afton,TX,79220
17668,17668,0,Kooyoung,X,Pravato,2,Sugandi Ln,4q1,Sherman Station,ME,4777
3013,15208,567308072,Hammou,B,Chrissie,786,Peh Ave,3c5,Strafford,VT,5072
3074,22850,633624733,Fikre,W,Ornatkiewicz,710,Rac St,6c1,Miami,FL,33141
1015,12179,756405855,Sherye,W,Giuliana,685,Jardin Avenue,7v1,Tryo,MT,59935
14673,14673,125721444,Teruo,L,Marren,442,Merrikc Ave,5q2,Larslan,MT,59244
17337,17337,0,Ism,D,Woodhull,304,Aubrie,8k7,Carrie,KY,41725
2198,2198,0,Clair,,Bigelow,812,Holmer St,8j1,Dothan,WV,25833
3334,3334,732168675,Cheston,O,Katsutoshi,NA,PO Box 624,,Preble,IN,46782
12850,20439,634583728,Kum,M,Openhym,482,Barkley Ave,6d4,Abilene,KS,67410
10273,10273,124123816,Boye,,Brell,581,Quenin Street,2q0,Owensboro,KY,42301
1991,11417,0,Abike,F,Gootherts,72,Warnke St,3b7,Leiter,WY,82837
9191,9191,175217424,Bucky,D,Thorndike,67,Jine Rd,5k1,Falls Village,CT,6031
17361,33475,518877158,Gizzi,,Hamasaki,781,Sardi Rd,5h6,San Diego,CA,92196
12015,28970,788121068,Bassil,S,Willhite,119,Shatter St,5b6,Cleveland,OH,44132
1425,1425,742151774,Bogdon,U,Norsiah,582,Guschelbauer Street,8a4,xleveland,TN,37311
2896,2896,311025022,Felkel,R,Mccartan,674,Karnezos Street,1a5,Lmar,NE,69035
6565,6565,167781346,Nersesian,M,Dechaine,594,Kemish Ave,1i8,Browns Fork,KY,41720
10483,10483,285714718,Gerjo,T,Tamera,953,Hawker Parkway,3m1,Stewartsville,MO,64490
3672,3672,283054757,Bruna,,Chlo,527,Eastburn Lane,0g4,Ringgold,LA,71068
10023,10023,0,Enno,T,Geral,NA,PO Box 3336,,Devils Tower,WY,82714
6836,20114,227655156,Pittelli,H,Ppapas,110,Simobnds St,1t3,Key West,FL,33041
3844,3844,667247633,Riebl,D,Fremd,491,Asad Rd,6c1,Stonewall,OK,74871
13937,13937,552617533,Nall,I,Baudelot,568,Michener St,3i4,Zearing,IA,50278
10504,19808,753078118,Cage,V,Benedetti,949,Schickedanz,0n8,Bryson City,NC,28713
14339,24956,558412655,Naynyer,V,Sunhak,738,Newhoff Ave,7z0,Glengdo,WY,82213
371,371,223403545,Groberg,,Luginbill,NA,PO Box 73,,San German,PR,753
114,16925,727680644,Larocca,K,Pywell,NA,PO Box 283,,Staten Island,NY,10310
16978,26795,275107356,Lipsvombe,E,Hoffmann,676,Sonia Street,4u8,Osage,WV,26543
10428,26614,323186356,R,D,Nogucgi,247,Artaud Ave,7000000,Bridgeport,CT,6601
12716,12716,158800452,Bozzo,Z,Rafeld,843,Bristow Pkwy,8t3,Saint Louis,MO,63118
13535,28674,620302063,Gagnaire,X,Mcnay,65,Gacayan Road,0o5,Veribest,TX,76886
3247,3247,644833512,Nushwat,V,Wenzel,NA,PO Box 1733,,Las Vegas,NV,89112
7970,7970,313422484,Emmitt,B,Infranca,NA,PO Box 4663,,Washington,DC,20451
15277,31425,746244887,Dolla,,Counter,244,Schnitker Road,2k7,Sparks,NV,89434
6363,24488,755646865,Jubainville,H,Hellmann,39,Hoppin Ln,4x6,Aganaf,GU,96910
19151,19151,343137241,Hartquist,M,Emig,872,Balsiger Rd,4a0,Ingram,KY,40955
12837,12837,0,Wilmes,M,Hoenig,452,Beauchamp Parkway,4s2,Means,KY,40346
14261,28965,436622052,Frelick,F,Audemard,917,Azmina Pkwy,3l8,Patucket,RI,2862
18098,18098,0,Greenough,H,Questevl,266,Boss Pkwy,3s8,Alexandria,VA,22332
18386,22445,0,Buvkens,I,Hinsdale,283,Warlito Street,1l7,Broning,MT,59417
12751,12751,777620586,Hewie,X,Shirene,770,Treyvaud Lane,7x6,Miami,FL,33178
8550,8550,406720135,Warnock,N,Pittman,27,Blaiklock Ave,0p7,Yorktown,AR,71678
962,962,0,Agro,F,Dinnie,297,Lapklante Rd,2x1,Everson,WA,98247
15888,28603,140703783,Kenedi,I,Govindarajan,182,Giosso Ave,7o7,Bingham Canyon,UT,84006
4568,4568,104863658,Scattergood,O,Graehme,564,Threlkeld Street,1l4,Clifton,ID,83228
12364,12364,0,Sera,X,Lippincott,946,Boucherand Avenue,4q4,Luray,KS,67649
7333,15013,157507725,Pisarcik,B,Akbar,335,Plambeck Street,3t0,Dayville,CT,6241
9969,20080,748182637,Vickery,V,Sig,NA,PO Box 1465,,iTjeras,NM,87059
9196,24514,578235862,Zemen,S,Cantley,NA,PO Box 939,,Eureka,MO,63025
19064,19064,0,Parsloe,M,Honeychurch,88,Drager Ave,5h0,Albuquerque,NM,87102
8604,8604,0,Federico,W,Brorein,443,Fidele Pkwy,7x5,Agana,GU,96922
1533,10604,0,Tymon,G,Macaraeg,1,Melchiorsen Avenue,0j8,Brandcamore,PA,19316
14887,21188,0,Albina,Q,Brundege,118,Pereira Ave,1p8,Kamas,UT,84036
13086,13086,541856755,Rohfin,S,Bertolotti,865,Fucetola Road,8x5,Weston,WV,26452
18677,18677,0,Danker,G,Gessler,NA,PO Box 1368,,Raleigh,NC,27698
9856,9856,403878703,Juge,P,Rafa,462,Thivillon St,4i4,Cottondale,FL,32431
128,5935,641156327,Wollen,W,Awbrey,904,Christinia,2x6,Humble,TX,77338
15248,15248,132010044,Raz,L,Unkefer,657,Driessen Street,3b7,Sunman,IN,47041
17533,35926,0,Basa,,Chsak,410,Haenisch Road,4r0,Waterville Valleh,FM,3215
12011,12011,0,Alaguerateguy,,Wahbe,814,Madelena,4j4,Ponca City,OK,74603
3326,3326,0,Galligar,Q,Bastani,363,Kastl Ave,6s0,New Albin,IA,52160
6252,6252,660760012,Slavich,,Myrtice,259,Petitjean Ln,5z3,Rocklake,ND,58365
1823,18271,0,Xenos,K,Senethavilay,277,Ferland Road,6y5,Brooker,FL,32622
10846,22015,182086866,Wolfstirn,W,Mafrivi,874,Debiase Ave,0m1,Comanche,TX,76442
12342,26652,587656028,Bakhshi,Z,Lindemulder,931,Ars Pkwy,2o5,Columbus,OH,43210
3261,3261,188335883,Elfriede,,Pelnar,763,Ashby St,0n6,Eastport,ID,83826
16303,23186,0,Vasily,J,Birgitte,51,Bruenje Avenue,6a7,Charlotte Amalie,VI,801
13974,33048,747635102,Haider,L,Sayla,975,Heurich St,6x3,Omaha,NE,68132
11903,11903,0,Standen,,Tudor,327,Debeaumont Street,6m0,Provo,UT,84604
1111,5737,0,Presslauer,X,Dolley,332,Chiavaroli Ave,3j8,Lincoln,ME,4457
1085,13098,0,Tamara,B,Cafe,NA,PO Box 2156,,Rpion,WI,54971
10639,19853,712372460,Deveaux,D,Faunie,973,Guarascio Lane,1q2,Henderson,NM,89014
6055,17612,735011126,Hilborn,L,Fiorelli,235,Saulnier Rd,2l4,Christiansted,VI,820
5639,20338,658364686,Maddex,C,Dsoto,614,Shouse Street,3d8,Vick,LA,71372
19110,19110,0,Marykate,J,Fen,244,Arshad Ln,7l7,Fowlerville,MI,48836
1660,17528,614581331,Dankers,Y,Mulder,578,Elvera Rd,2z6,Silver Lakee,NH,3876
2024,2024,538470726,Lundgren,Z,Urpo,694,Katherin Avenue,7x4,Laie,HI,96762
17388,17388,232077777,Hurteau,,Coblentz,803,Gottlob Avenue,4l0,Signal Mountain,TN,37377
1221,1221,0,Dresselhaus,E,Luczyk,97,Gawronski Pkwy,6a4,Paragonah,UT,84760
14639,17366,0,Hali,D,Afton,NA,P OBox 334,,Hadlocdk,NJ,98339
14729,14729,538861654,Farren,M,Scheiber,546,Houska Road,4f3,Aneth,UT,84510
6135,6135,256456427,Leonardo,G,Iles,850,Darder Avenue,4s5,Beaumont,TX,77726
15781,33612,300116185,Perraudin,Q,Meclyea,970,Goetze Ave,7j6,Wilmington,DE,19895
7230,7230,0,Azanan,K,Jyri,NA,PO Box 4765,,Agana,GU,96922
2145,2145,641405326,Troana,B,Martelli,936,Lucier Rd,0r1,dFrederiksted,VI,841
14259,29196,0,Lausnay,,Joke,NA,PO Box 1684,,Kosrae,FM,96944
688,4616,0,Seyer,M,Johni,118,Corll Pkwy,6r6,Canton,OH,44750
4367,4367,105513657,Bobbee,P,Imtaz,4,Omega Street,3u8,Red Level,AL,36474
2457,2457,103741622,Velicky,P,Kiehl,493,ayal,5p7,Hom,KS,63438
2612,3878,576433726,Dunning,X,Laila,952,Shibuya Street,1t2,Windham,ME,4062
6277,14413,666678672,Letellier,A,Dagorne,604,Wachtmeoister Avenue,1x2,Shinhopple,NY,13837
5035,5035,337064164,Paoli,X,Pamila,138,Ballweg Rd,8z4,Cerrillos,NM,87010
16260,23999,682642406,Homar,Q,Maple,182,Grisier Road,5w7,Ashgon,NE,68817
8366,8366,707100117,Mcelfresh,,Giray,980,Wilmont,7q4,Phoenix,AZ,85068
3276,3809,600267054,Sumia,I,dracchiolla,461,Vanking Rd,3l7,Bron,NE,68325
623,17987,756475237,Subramania,M,Alexandra,13,Haumann Road,8p4,Riderwood,MD,21139
19528,19528,0,Schleeter,M,Doucette,630,Rehfeld Rd,8p8,Avoca,IA,51521
4036,4036,0,Stanislaus,J,Bergland,762,Scontrino Pkwy,3t7,Gates Mills,OH,44040
15833,17921,511605578,Kohne,Z,Gaconnier,801,Mcdill Avenue,4z7,Shreveport,LA,71152
4188,6615,411132121,Takis,F,Bouras,522,Useng St,8x1,eaau,HI,96749
13618,29300,275743273,Liao,B,Philippe,600,Olival Rd,7d3,Wilmington,DE,19809
11209,24760,246518135,Vannatta,A,Robrah,468,Basham Ave,7d8,Shaftsbury,VT,5262
18841,18841,506087247,Aldevino,,Jahara,686,List Ave,4u6,Albuquerque,NM,87109
12705,12705,710616118,Mignot,C,Raph,694,Mullikin Rd,8r0,Ashton,ID,83447
10270,25872,255883342,Ingles,O,Driedger,NA,PO Box 4604,,Pahala,HI,96777
16392,17841,652114330,Burdick,X,Rehmann,506,Scherf Ave,2g8,Hustonville,KY,40437
6833,6833,0,Bugajski,S,Jean,501,Melendez Avenue,3f4,O' Fallon,MO,63367
8697,18593,515266864,Bil,Z,Tague,NA,PO Box 3319,,Canaan,VT,5903
11935,11935,0,Yule,Y,Narvaez,750,Sheod Rd,3t0,Jackson,TN,38301
14295,22557,187106134,Gauzzi,S,Hongtao,485,Yamamoto Ln,2o1,Atwater,IL,62511
9755,9755,112072163,Ticozzi,M,Lasoff,788,Fara St,6o8,South Bend,IN,46634
19031,19031,0,Turgut,N,Stoklosa,785,Omata Street,3r1,Clarksburg,IN,47225
14907,14907,381620842,Diamond,,Filipp,642,Fransen St,7y0,Wilmington,DE,19895
5092,21184,236244371,Kurian,J,Shireena,637,Keadh Rd,4n7,Crhistiansted,MA,820
13105,13105,0,Takayuki,M,Ueda,563,Aragon Pkwy,1r6,Kailua Kona,HI,96739
1209,1209,0,Moulden,E,Rainsforth,882,Unsworth Avenue,4w1,Ellendale,DE,19941
4199,17708,464086578,lemboski,W,Crandalkl,379,Mucha Rd,7s3,Old Mystic,CT,6372
7863,7863,260083850,Arocho,E,Kwing,696,Firpo Rd,2t7,Cowpen,SC,29330
17465,34390,355488671,Chuen,I,Osterhoudt,956,iSegfrie St,0w2,Crystal Bay,NV,89402
18763,18763,553071385,Bryant,N,Fannmer,439,astbichler Avenue,6o3,Kouts,IN,46347
2824,5415,603354653,Charlinski,,Hafeezah,931,Angen Ln,5t6,Agnaa,GU,96917
8499,26524,513725218,Libretti,J,Luthful,23,Hadirahardjo St,4x2,Ogden,UT,84400
9637,9637,618732844,Barbante,T,Musser,155,Simioni Street,8y3,Las Vegas,NV,89160
4063,13076,0,Blotter,H,Patera,89,Marhta Rd,1m4,Denio,NV,89404
8188,8188,270164477,Arabele,,Belaire,284,Teresita Parkway,8g4,Oakland,MD,21550
7931,7931,261434263,Luebben,S,Lettow,121,Auenxen Ln,5h0,Redford,MO,63665
7203,7203,206051253,Sagers,,Vinkenborg,325,Quantrill Road,1p6,Wakefield,RI,2880
12854,12854,711708448,Dannemeyer,Z,Coslas,767,Huth Pkwy,4o4,Laketown,UT,84038
11798,13928,0,Keyvan,B,Queen,446,Crone Road,8u6,South Glastonbury,CT,6073
2283,4121,162421805,Amalita,,Brumder,819,Tandy St,8u3,Shafter,TX,79850
5289,19020,321248848,L,Q,Jutsis,403,Nsavez Avenue,6y7,Saint Enizabeth,PR,65075
3371,3371,585836127,Hixon,B,Shoup,537,Ahino,0g6,Cheyenne,WY,82002
2951,14541,366324767,Barikian,H,Kotheleyan,757,Gail Street,6r8,Islesford,ME,4646
908,908,0,Doerner,K,Liakos,561,Schlegel Ave,2d7,Stockport,IA,52651
11702,18571,543216031,Carena,Q,Stefano,197,Ine Lane,3v0,Dixon,NM,87527
2291,2291,647022174,Rourke,C,Mali,873,Paintin Avenue,5t0,Saint Charles,SD,57571
12809,12809,225851455,Braidwood,K,Borys,666,Hummel Ln,8c3,Port Norri,MT,8379
14742,21340,284334717,Blimkie,P,Lise,19,Uweg,7q7,Saint Lucas,IA,52166
5706,14065,241101654,Nedzelnitsky,Y,obenit,632,Fei Rd,7i6,Richmond,VA,23232
13049,25471,785050220,Talmadge,Z,Klonowski,825,Ronkts Road,5k7,Cassadaga,FL,32706
6857,6857,144068751,Fridberg,,Mingarelli,6,Starowicz Street,7p6,Maxwell,CA,95955
10323,10323,373410284,Deliva,I,Dupuismignault,602,Netty,3a0,Pensacola,FL,32521
19543,31414,481665671,Shigenao,A,Fysh,355,Yarlanda Parkway,5d8,Summerlee,WV,25931
8697,8697,515266864,Bil,Z,Tague,NA,PO Box 3319,,Canaan,VT,5903
656,12216,447570664,Yamani,W,Leelavathi,NA,PO Box 2376,,Fredericksburg,VA,22402
